x,y
"뽀송뽀송,제품,용량",용량
"연령대,대피부,타입,건성,지성,복합성,중성,제품,사용,횟수,기간,제조,일자,도움,사용,후기,향,시간,동안",향기
"예전,샘플,거,라벤더,향도,궁금햇는데,샘,플로,라벤더,향,는데,향,부담",향기
"타사,컨실러,이번,맘에,라이트,중간,피부톤,딱맞는정,강추,발림성,물묻,손등,물에잘안,손등,느낌,이내,여드름,상처,많",감촉
"향,피부",향기
"커버력,오프라인",가격
"써보진않,배송,향,거",향기
"비욘드,클래식,오렌지,비욘드,클래식,오렌지,향도,비욘드,클래식,오렌지,귿",향기
"효과,지금,사용,중,비오템,제품,트러블,자극",감촉
"평소,키엘,상품,병,용량",용량
"제품,자체,솔로,모르겟구,손,뿌리,쪽,눈",감촉
"로션,가격대비,만족,이제,그린티,라인",용량
텍스처,감촉
"완전,오일,밤,발림성,굳",감촉
"순,피부결,느김이에용,가격",가격
"배송,상품,종이,고유,가방,때,상품,흡수,향,화장품,약간,향,샘플",감촉
"밤,방송,보고,이틀,뒤,바로배송,후기,앰플,샘플,먼저,구성,디자인,맘에",디자인
"이니스프리,가격,겨울,양",가격
"아침,출근,전,붓,조아,펄감",디자인
"색상,완전,만족",색상
"속,쌍거풀,마스카라,지금,눈",감촉
"향,마음",향기
,가격
"음영,메이크업,메이블린,팔레트,언어력,진짜,섀도우,색,가루,매장,편,후기,사길",색상
"타입,컴팩트,처음,전,피부,부담,가격,백화점가,애용,넘",가격
"이니스프리,올리브,리얼,스킨,로션,스킨,편이라,이번,스킨,향기,자극적,마음,제품,유효,기간,월까지,최신,제품,마스크팩,포장,직영샵",감촉
"에뛰드,모양,예전,모양,흘러내림음,줄어듬득",디자인
"모공컨틀,발림성,수밖애,피부,타입,차이,순하거,추천,하거,엄마,덴,이유",감촉
"한율,고결,주름,영양,크림,배송,가격,가성비,것",가격
"색상,사용",색상
,디자인
"배송,화장품,병,맘",디자인
"후기,며칠,수분,분",감촉
"랑콤꺼,아이라,펜슬,이번,김하늘,립스틱,저번,이번,무료,배송,색,펜슬깍이,부착,점,용량,작네염",용량
"발색감,커버,가격",가격
"향,블랙헤드",향기
"가격,배송,정도,제값",가격
,디자인
"피부톤,기도,윤광,피부,팩트,미샤,텐션,팩트,양",용량
"평소,섀도우,색이,플럼색,브라운,이랑,함친색이라고,중간,색인,포인트,브라운,아이라이너,쿨톤,피부,브라운,색상,이색,상,추천",색상
"향,케이스,배송,택배,박스,워시,포장,박스",향기
"알로에,매번,브랜드,에뛰드,꺼,알로에,함량,용량",용량
"샘플,썻는데,용량,용량,제품,삿어요,여드름,화이트닝,해지,느낌,쿠폰,정가,요",용량
"디자인,마음,배송,무엇,가격,안성맞춤,아이,선물",디자인
"배송,무지,용,거,사용,하구선,시간,양두,생각,디게,용",용량
"가격,할인,배송,샘플,여름,에센스,크림,여름,화이트닝,광채,효과,용량",용량
"타사,여름,잘사용중,정품맞겟죠,유통,경로,상태,가격",가격
"색상,비비,크림,더,페이스샵,제품",색상
"아이오페,에센스,통,째,사용,중,향",향기
"향,진한대,향,비비,마무리,느낌,피부,보정력,그닥,가격,만족,면",향기
"코랄이,컬러,넘이뻐요,지속,배,송도,가격,삿네요",색상
"저번,샘플,보정,건성,피부,기지,배송,틀,샘플,센스",감촉
"할인,적용,샘플,상품권",가격
"색상,맘에,커버,맘",색상
"홀리카,레드,립,틴트,컬러,레드,컬러,핑크,베이스,착색,색",색상
"향,리필,사은품,맘",향기
"디자인,마음,일석이조,효과,통",디자인
"나이트,크림,유분감,지성,피부,효과",감촉
"피부,냄새,향,일단,배송,엄청빠르네용,가격,저렴",가격
,감촉
"향,피부",향기
"상품평,사요,아토팜,이것,양,사은품,최고",용량
"쿠폰,할인,시중,좋,느낌",가격
"배송도,바닐라,코,프라이머,제일,잘맞는거,용량,한번,사면,오래",용량
"번째,구매,가격,피부,염",가격
"오프라인,느낌",가격
"가격대비,용량,상품,샘플",용량
"색,요즘",색상
"시작,한기,효과,발림성,생각,양",용량
"제품,이름,제품,인거,사실,가격,마켓,안드로이드,앱,작성",가격
"가격,분사력,향,별로",가격
"양,정도",용량
"색상,맘",색상
색,디자인
"발림성,수분감",감촉
"영양,고수,분고,탄력,기분,케이스,거추장스럽,보이",디자인
"피부톤,업,용량",용량
"스킨,가격,처음,제품,트러블",가격
"록시땅,아몬드,향,보습력",향기
발림,감촉
"선물,배송,샘플",디자인
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,월제조면,최근거,도움,사용,후기,흡수력,이세,써,당김",감촉
"백화점,처음,신세계,대용량,가격,해서,망설임,수분,크림,가격,용량,분,강력",용량
"제품,추천,배송,상품",가격
"젛아용,생각,색",색상
"향,순하",향기
"다크,서클,마스카라,너굴,현상,마스카라,스틸라,마스카라,너굴,현상,빠이빠이,무엇,블링,블링,한,컬러감,컬링감,볼륨감,발색력",색상
발색,디자인
"컨실,팔레트,구성,피부톤,팔레트,가격,브랜드,가격",가격
"오오,진짜,용량",용량
"상품평,써봤는뎅,샘,플로온,화이트,에센스,가더괜찮,은거",색상
"품질,국내산,로드샵,상품,차이,색상,다홍,오렌지,컬러,여성,말,맥,피부,색,색상,자체",색상
"입술,색,편인데,발색력,사진,마켓,안드로이드,앱,작성",색상
"배송,편,향,마음,편이,다시,한번",향기
"슈에무라,슈에무라,미스트",감촉
"발림,때,케이스,각각,물품,샘플,넘,입자,강추",감촉
"추석,전이,생각,상품,유통,기한,최근,제품,제품,샘플,해서,상품",가격
"발림성,친구,샘플,바로,호수",감촉
"사용,기대중,디자인",디자인
색상,디자인
"거여서,가격",가격
"블랙,컬러",디자인
써여,가격
향기,향기
"상품,뽁뽁이,포장,후기,밑고,기대,색상,조합,발색",색상
,디자인
"상품,배송,색깔",색상
"핸드,크림,바디,제품,첨,좋으네옹,다,용량,쓸거,용다,재구매",용량
"색상,맘",색상
"정품,용량,스킨,사은품,샘플,기대,여튼,스킨,사은품,크림,건성,스킨,건성,여튼,구성",용량
"지속력,생각,색,진짜",디자인
"겨울,로션,얼굴,첫날,직후,얼굴,촉감,향",향기
"여름,쿨톤,얼굴,찰떡,이에용,체리,핑크,풀,데이,션,해서,매트,제형이지,재구매,할꺼,배송,선물,포장",색상
"완전,허,연,제품,색상,맘,도빌,색상,교환",색상
"에스쁘아,프로,테일러,파데,사용,디자인,무난,재구매,의사",디자인
"휴대,흡수력,편,향",향기
"용량,용량",용량
"실물,사용,전,기대",디자인
"배송,상품,좋으네요",디자인
"재생,크림,인데,가격,장기간,볼려구,재구매,주문",가격
"빌리프,라인,중,상품",감촉
"용량,사람",용량
"키엘,더블,스트렝스,딥,링클,필러,용량,품질,주름,이번",용량
"처음,때,잔향,맘,록시땅,제품,편",감촉
"전,주변,중,양,신,수고,다음날,아침,때,손,얼굴,피부,느낌",용량
"광고,과대,광고,메이블린,마스카라,과대,광고,속눈썹",디자인
"색상,발림성,라이너,장점,섀,눈,위,아래,뽀송,다음,담,시간,밑,팬더,제,눈생김,가격,편,와중,인터넷,다행,네요,재구매,거같애여",색상
"필링,개인적,아침,저녁,처음,코,입주,변이,느낌,아마두,느낌없,사용감,아침,저녁,경우",감촉
"색감,밀착력,날,편",색상
"색깔,너뮤이뻐요",색상
"업그레이드,처음,전버전,때,수분감,느낌,피지,조절,능력,시간,바뀌,디자인,좋,느낌",디자인
"오래,전,비욘드,바디,샴푸,사용,햇눈데요,바디,샴푸,촉감,향도,저한테,거,가격,대가,넘맘에,곳,사면",감촉
"제품,대용량,본거더,라",가격
"손,향",향기
"용량,미백,효과,재구매,의사",용량
"사서,거",가격
"가격,만족,성능,상품,상태,배송,양호,도움,사용,후기,가격,산거,좋으네요,리필,시중,때,완전,존,상품,가격,판매자,옥션,안드로이드,앱,작성",가격
,디자인
"토니모리,티,수분,크림,가격,수분감,단점,수분감,크림,밀림,현상",색상
"베이지색,정말,별로,색,좋습니",색상
"한올한올,모델,진한,색,맘에,속눈썹,구조,아래,펜더,정도,타브,랜드,양반",색상
"아이오페,종세트,샘플,디자인,에센스,가격면,싸이트,할인,할인,못했습",디자인
"커버력,색",색상
"백화점,라인,기초,메이크업,정도,제품,때,마,생각,고가,샘플,증정,점,클리어,로션,단품,가격,사진,샘플",가격
"양,적",감촉
"배송,이빨,가격",가격
넘,가격
"스페셜,키트,넘,장미향,기분",향기
"인형,화장품,용량,마음",용량
"사서,가격,배송,배송",가격
매트,디자인
"일본,제품,클리오,생각,본연,구실,용량,마음이",용량
"색상,뻐요,넘나맘에듦",색상
"제품,샘플,샘플,양",용량
"눈썹,펜슬,아이브로우,키트,세트,상품,메이커,믿음,색깔,사용,방법,연습좀",색상
"흡수,텍스쳐,죠아용,근데저,목에",감촉
"배송료,무료,색상,색깔",색상
"배송도,색도넘이뻐요,대만족,미음,재구매,의사,크리스탈,블러셔,디자인,잘쓸게료,마켓,안드로이드,앱,작성",디자인
"향,배송,기대",향기
"헤라,미스트,쿠션,백화점,인터넷,진짜,_,쌩얼,오늘,김,진짜,커버력,감동,엄마꺼",감촉
"예전,립스틱,색상,이번,상품",색상
"수분,부족,지복합성,감,기름끼",디자인
"배송,세일,기간",감촉
"딥블랙,아이섀도우,가격,배송,색,맘,생각,했지",색상
"아이,새도우랑,볼터치,베이스,화면,배송,양",디자인
"지성,피부",감촉
"탄력,바디,제품,향,샤워,후,기분,효과,눈",향기
"아이,로션,제품,엄마,몸,이번,선물,아이,향,엄마,바디,로션,손색",향기
"제품,배송",가격
"지속력,면,하트모양,퍼프,디자인,색깔,단독,립스틱",디자인
,감촉
"완전,잔여감,빌리프,처음,향,완전,후레시함",향기
"다음날,주신듯요,선물용,사용,사람",가격
,감촉
"생각,양,프라이머,처음",용량
"색깔,이쁘,강추,강추",색상
"나스,컬러,컬러,제품,필요",색상
"색상,배송,진짜,드듸,싀이,득딩,딋,이드",디자인
,감촉
"향,자극적,수분감",향기
"선물,샘플,포장",용량
"색상,넘,캔디틴트,색상,완전",디자인
"어머님,선물,향,가격대비",향기
"피부,향,진한,향도,사용,후,효과",향기
"미샤,구입,브랜드,싼티,엄마,스킨사,인기도,이벤트,제품,성분,스킨,트러블,었고",디자인
"재구매,붉은기,제품,가격,에이,치몰",가격
"사실,얼굴,필링제,얼굴,외,몸전체용,스프레이,형,용량,여,성능,슥슥,각질,때,남성,피부,여성,피부,피부,가지,시분,효과",용량
"밑고,구매,시중",가격
"사실,후기,퍼스트,앰플,흡수력,피부,느낌,제품,흡수,느낌,일단,피부",감촉
"검색,중,용량,액,그닥,많친",용량
"색,진흙,모래",색상
"남편,번째,값,질,앞,네이버,쇼핑",가격
"기초,크리니크,클래리파잉,처음,때,느낌,사람,처음,때,던군요,다음번,때,넘,느낌,재구매,용량,녀석으",용량
"느낌,양,스킨,향,알콜,향,여드름,지성,복합성,피부",용량
"바디,로션,대용,나이,피부,여름,샤워,후,로션,제품,용량,사용",용량
"백화점,샘플",가격
"배송,빨란던",디자인
"제품,가격,제품,상태,배송,만족",가격
"발색,향",향기
"가격,쿠폰,사고,제품,자체,제조,일자,최근,제품,샘플,앞,신세계,배송,안,내용,내용물,필요,스킨,향",향기
향,향기
"목요일,토요일,수령,뽁뽁이,포장,기존,상품,에센스,여름,느낌,에센스,점,샘플,점,점,피부,가격,쿠폰,이랑,카드,할인,곳",감촉
"가격,기존,트리트먼트,에센스,미샤,제품,느낌,느낌,가격,스템,파워,에센스,스템,파워,크림,해서,편",가격
"향,세안,후,일시적,공수,축감,향도",향기
"배송도,자극",감촉
"빌리프,일반,수분,크림,아쿠아,라인,수분,크림,어,때,쿨링감,피부",감촉
"지난번,이번,색",감촉
"용량,물건",용량
"가격,배송,제품,마음,마켓,안드로이드,앱,작성",가격
"수분,많,기분",감촉
"폴시,기존,노란색,워터,프루프,발림성,면,폴시,속눈썹,숱,별로",색상
"프라이머,처음,양,비비,크림,화장,펄,표시,겨울,사용,끈적임,생각,만족",용량
"톤업,크림,톤업,양",용량
향이,향기
"얼굴,자극,피부,극지성,민감성,트러블,사용감,구매,의욕",감촉
"양상,처음,수분,피부",감촉
"사진,색,발색,색",가격
"배송,좋,제품,가격,용량,거,금방,금방",용량
"가격,사용",가격
양,용량
"배송,물건",가격
"향기,고급,여성,분,냄새,때",향기
"인생,비비,느낌,닥터,자르트,원래,써왓는데,실버라벨,비,비라는게,정도,마무리,파우더,짱,마켓,아이폰,앱,작성",색상
"엄마,주문,배송,색상,거울",디자인
"밀키로숀,미리,만원,가격,부담,지금,계절,로션,이번,번째,구입,화장품,자기,피부,굿",가격
"번째,구매,화장품,가게,팩트지,가루,커버력,팩트,파손,뽁뽁이,주신점,판매자,감사,마켓,안드로이드,앱,작성",감촉
"완전,색,각질없,발림,립덕후,립스틱,진짜,명품,브랜드,못지,케이스,싼티남",디자인
"한데,용량,앙증",용량
"얼굴,때,처음,메니아",감촉
"시세이도,제품,향,자극적,향,질감,로션,정도,성질,때,소량,얼굴,전체,핸들링,앏고,피부",향기
"영등포,신세계,백화점,샘플,보고,가격,살인딸,여드름,화장품,촉촉,가격,가격,할인,굿,바로",감촉
"진짜,분,진짜,진짜,배송,디자인,에뛰드,생각,마켓,안드로이드,앱,작성",디자인
"동생,집,매장,세일,기간,구매",가격
"각질,고민,피부",감촉
"골든밍크랑,골든밍크,넘,맘,시덕티브로즈,케이스,넘,고급,색상,넘",색상
"가격,용량,처음,효과,냄새,질감",용량
"샘플,보고,스킨,시그니처,좋으네요,건성,시그니처,크림,양,제품",용량
"실물,짱",디자인
"색상,맘",디자인
샘플,가격
"라네즈,제품,보라색,병,에센스,용량,보습,영양,면,계절,여름,여름,사용감,여름,동안,보라색",용량
"피부,장사,효과,발림성,조금,의미,선물",감촉
"입술,냄새,냄새,유통,기한",향기
