x,y
"촉촉하다,이쁘다,만족하다",색상
"쓰다,사다",가격
"싸다,사다,좋다,싸다,사다,좋다",가격
"좋다,이쁘다",색상
"작다,아쉽다,세일하다,구매하다,기분좋다,구매하다,촉촉하다,들다",향기
"빠지다,쓰다,오래가다,좋다,말다,바르다,안되다,있다",향기
"생각하다,이쁘다",색상
"치다,좋다,좋다",가격
"하다,연하다,자연스럽다,가능하다",색상
"없다,쓰다,하다,깔끔하다,들다",디자인
"빠르다,예쁘다",색상
"진하다,좋다,주다",색상
"좋다,뜨다,예쁘다,구매하다",색상
"받다,되다,올리다,이쁘다,쓰다,모르다,오다,쓰다,겉돌다,들다,쓰다,많다,하다,기대하다,쓰다,올리다,고맙다",디자인
"사용하다,춥다,준비하다,저렴하다,사다,감사하다",가격
들다,색상
"좋다,지우다,무겁다",향기
"끈적이다,싫어하다,없다,좋다,같다,블링하다,들다,감사하다",디자인
"구입하다,바르다,흡수되다,다르다,같다,바르다,있다,쫀쫀하다,좋다,다르다,바르다,바르다,사용하다,좋다",색상
"빠르다,좋다,뒤집어지다,없다,바꾸다,가지다,다니다,일어나다,바르다,수정하다,좋다,추천하다",향기
"칙칙하다,화사하다,들다,산뜻하다,매트하다,발리다,들다",색상
"바르다,바르다,괜찮다,바르다,가볍다,좋다,오르다,아쉽다,내리다",향기
"쓰다,사용하다,좋다,구매하다,주문하다,건조하다,쓰다,사다,바르다,드라마틱하다,있다,촉촉하다,좋다",감촉
"살다,아니다,만족하다,많다,당기다,돌다,민감하다,피곤하다,신경쓰다,많다",감촉
"좋다,은은하다,스며들다",향기
,감촉
"쓰다,하다,좋다,그러다,쓰다,알다,예쁘다,없다,맞다,가다,느리다",디자인
"좋아하다,구입하다,주다,같다,만족하다,잘되다,좋다",향기
"쓰다,갈아타다,바르다,쉽다,깔끔하다,괜찮다",디자인
"달콤하다,좋다,구매하다,쓰다,촉촉하다,괜찮다",향기
"다르다,요청하다,보내다,주다,줄다,빠르다,싸다,좋다,다르다,요청하다,보내다,주다,주다",가격
"줄다,아쉽다",용량
"좋다,다르다,끈적거리다,덜하다,좋다",향기
"바르다,편하다,좋다,깔끔하다,발리다,화사하다,되다,좋다",감촉
"유명하다,있다,고민하다,문의하다,친절하다,답변하다,구입하다,깔끔하다,좋다",디자인
"좋다,이쁘다,좋다,좋다,좋다,좋다,좋다,좋다,좋다",디자인
"많다,좋다,쓰다,하다,번들거리다,쓰다",향기
"사용하다,되다,굵다,일정하다,쓱하다,그리다,쉽다,겹치다,번지다,없다,깔끔하다,좋다,오다",디자인
"빠르다,감사하다,저렴하다,많다,좋다,쓰다,무난하다,괜찮다",용량
"사용하다,바꾸다,스며들다,좋다,같다,좋다,같다",감촉
"많다,쓰다,같다,저렴하다,구입하다,있다,좋다,감사하다,쓰다,구매하다,오다",가격
"어둡다,원하다,밝다,아니다,자연스럽다,같다,없다,편하다,사용하다",색상
"사다,싸다,살다,노리다,싸다,작다,아니다,걸맞다,좋다,같다",용량
"쓰다,건조하다,춥다,쓰다,주문하다,노리다,저렴하다,가능하다,간편하다,좋다",가격
"저렴하다,같다",가격
"받다,호받다,까맣다,섹시하다,화장하다,좋다,연하다,이다,부담스럽다,않다,예쁘다,어울리다,같다,안하다,추천하다,알다,고급스럽다,이쁘다",디자인
"쓰다,좋다,좋다,촉촉하다,사용하다,있다,좋다,애정하다",향기
"저렴하다,구입하다",가격
"저렴하다,좋다,사다",가격
"유명하다,구매하다,일으키다,반품하다,쓰다,순하다,없다,좋다,구매하다,쓰다,하다",향기
"많다,무난하다,쓰다,있다,다르다,튀다,좋다",색상
"좋다,간편하다,바르다,좋다,편리하다,좋다,닳다,아쉽다,크다,있다,좋다",용량
"귀엽다,이쁘다",디자인
"쓰다,촉촉하다,좋다,구입하다,촉촉하다,좋다,챙기다,사용하다,같다",감촉
,색상
"이렇다,좋다,말로하다,독특하다,바르다,뻣뻣하다,바르다,있다,없다,두르다,하다,빈약하다,찌그러지다,생기다,그렇다",향기
"필요하다,구입하다,좋다,잘되다,좋다,사용하다",감촉
"얕다,끼다,끼다,좋다,들다,얕다,끼다,끼다,좋다,사악하다,쓰다,같다",디자인
"필요하다,올라오다,보다,구매하다,쓰다,많다,괜찮다,같다,구매하다,고급스럽다,보이다,쓰다",디자인
"강하다,하다,시원하다,좋다",향기
"예쁘다,좋다",감촉
"이자녹스하다,알아주다,다르다,필요하다,사다,말다,주다,빈약하다,좋다,좋다,늦다",감촉
"보다,챙기다,오다,착하다,구매하다,좋다",가격
"되다,이쁘다,챙기다,감사하다",색상
"쓰다,말하다,좋다,않다,만족하다",감촉
"얇다,발리다,이쁘다,좋다",디자인
"쓰다,예쁘다,괜찮다",디자인
"쓰다,같다,구매하다,다르다,좋다,모르다,많다,구입하다,느끼다,미세하다,순하다,쓰다,다르다,쓰다,좋다,모르다",용량
"쓰다,좋다,사다,저렴하다,좋다,좋다,환하다,하다,좋다,뛰어나다,덜하다,되다,묻다,같다,해지다,쓰다,쓰다",감촉
"이상하다,그러다,바르다,적응되다,예쁘다",향기
"많다,만족스럽다,구매하다",용량
"있다,사다,산뜻하다,쓰다,좋다,같다,구매하다",감촉
"느리다,저렴하다,신선하다,받다,있다,좋다,번창하다",가격
"바르다,번들거리다,싫다,사용하다,곱다,맞다,저렴하다,사다",가격
"저렴하다,하다,다르다,오다,아쉽다",가격
"싫어하다,싫다,만족스럽다,뿌리다,나타나다",향기
"떨어지다,있다,하다,크다,좋다,쓰다,좋다",용량
"진하다,무난하다,좋다,착하다,적당하다,같다",용량
좋다,색상
"순하다,예민하다,완벽하다,자연스럽다,좋아하다,바르다,있다,없다",감촉
"쓰다,끈적이다,촉촉하다,좋다,덥다,쓰다,같다,저렴하다,구매하다",감촉
"저렴하다,구입하다,쓰다,무난하다,같다",가격
"쓰다,아니다,건조하다,쓰다,만족스럽다,다르다,쓰다,알다,부드럽다,발리다,안하다,건조하다,붉다,바르다,진정되다,있다",감촉
"하다,촉촉하다,알다,건조하다,바르다,있다,가볍다,발리다,가다,건조하다,바르다,끈적이다,같다,치다,괜찮다",감촉
"들다,좋다,좋다,들다,좋다,좋다",향기
"예쁘다,괜찮다",디자인
"좋다,다르다,사다,있다,사다,하다,예쁘다,사다,들다,빠르다,아쉽다,꼽다,같다",색상
"빠르다,주문하다,벌쓰다,주문하다,오다,감사하다,닦다,바르다,촉촉하다,없다,좋다,좋다",향기
"쓰다,좋다,좋다,쓰다,없다",향기
"완벽하다,가리다,쓰다,좋다,쓰다,기두하다",향기
예쁘다,색상
"사용하다,통하다,저렴하다,구입하다,있다,좋다,보내다,감사드리다",가격
"작다,놀래다",용량
"번지다,밀리다,쓰다,좋다,무난하다,들다",색상
"사용하다,작다",용량
"바르다,쓰다,하다,사다,쓰다,가볍다,뭉치다,적다,사용하다",용량
"좋다,많다,좋다,뒤집히다,사다,좋다,모르다,빠르다,싸다,좋다",용량
"예쁘다,좋다,같다",디자인
"무겁다,끈적거리다,사용하다,부담스럽다,쓰다,상큼하다,끈적이다,좋다",향기
"고급스럽다,좋다",디자인
"싸다,낳다,구입하다,하다,아쉽다,있다,많다",용량
"이쁘다,좋다",디자인
"쓰다,고민하다,주문하다,떨어지다,같다,괜찮다,바꾸다",감촉
"스며들다,이쁘다,살다,받다,쓰다,괜찮다,같다,구입하다",디자인
"뭉치다,없다,만족하다",감촉
많다,용량
"예쁘다,사용하다,쓰다,나다,주문하다,예쁘다,작다,고장나다,아쉽다",색상
"깔끔하다,좋다",디자인
"순하다,좋다",감촉
"적당하다,맞다,같다,바르다,뜨다,좋다",용량
"보다,예쁘다,번창하다",디자인
"이쁘다,좋다,싸다,사다",디자인
빠르다,색상
"좋다,다르다,쓰다,쓰다,되다,많다,쓰다",용량
"구매하다,좋다,재구매하다,착하다,따끔하다,쓰다,먹다,보다,다르다,찾다,추천하다",가격
"사용하다,리뉴얼되다,좋다",디자인
"하다,저렴하다,좋다,알다,자극받다,민감하다,앗다,뿌리다,잇달다",가격
"빨리하다,좋다,챙기다,좋다,구매하다,하다,좋다,같다,가볍다,바르다,되다,자연스럽다,덧바르다,진하다,살아나다,좋다,만족하다",색상
"좋다,들다,번지다,없어지다,같다,하다,들다,바르다,마르다,바르다,같다",디자인
"쓰다,만족하다,되다,주름지다,하다,좋다,사다,사다,싸다,도착하다,하다,싸다,사다,좋다",가격
"구입하다,좋다,들다,없다,좋다",향기
"도착하다,쓰다,작다,귀엽다,적다,되다,기대되다",용량
"빠르다,이쁘다,믿다",디자인
"쓰다,좋다,저렴하다",가격
"세일하다,저렴하다,구매하다,좋다,예쁘다",색상
"우수하다,충실하다,없다,들다,기분좋다",향기
"파우더하다,게다,유명하다,알다,구매하다,들다,곱다,먹다,무난하다,구입하다,되다,같다,크다",가격
좋다,디자인
"사다,삐다,쓰다,구매하다,좋다,이쁘다,지다,빠르다,슬다,좋아하다,있다,세련되다,이쁘다",색상
"좋다,자연스럽다,그려지다,있다,사용하다,편하다",색상
"순하다,좋다,빠르다",감촉
"보다,좋다,되다,있다,되다,있다,사용하다,편리하다,같다,쓰다",디자인
"사용하다,말하다,신청하다,고하다,사다,순하다,좋다",감촉
"되다,빠르다,쓰다,촉촉하다,시원하다,괜찮다,시키다",향기
"좋다,빠르다,깔끔하다,좋다,생각하다,아니다,활용하다,쓰다",디자인
"빠르다,좋다,있다,비싸다",가격
"좋다,좋다,가볍다,좋다,같다,쓸만하다,사다,괜찮다,다르다,비하다,비싸다,빼다",색상
"예쁘다,재구매하다",색상
"괜찮다,추천받다,구매하다,사용하다,리치하다,사용하다,부담스럽다,가볍다,발리다,바르다,지나다,크다,건조하다,땅기다,있다",감촉
"좋다,좋다",향기
"자연스럽다,그리다,단단하다,잡다,좋다",디자인
"잘나다,좋다,좋다,촉촉하다,좋다,쓰다",감촉
"싸다,좋다,추천하다,사용하다,줄어들다,되다,싸다,잇다,좋다",가격
"쓰다,편안하다,산뜻하다,느끼다,구매하다,많다,쓰다,같다",용량
"사다,들다,좋다",향기
"걸리다,예쁘다",색상
"구입하다,쓰다,쓰다,하다,비싸다,고민하다,발견하다,저렴하다,주다,구입하다,기억하다,촉촉하다,좋다,나다,좋다,느끼다",감촉
"듣다,좋다,고급스럽다,바꾸다,듣다,구매하다,만족스럽다,하다,뭉치다,끼다,생기다",디자인
"바르다,있다,착색되다,부각되다,하다,올려보다",용량
"귀엽다,좋다",디자인
"쓰다,사용하다,안되다,착하다,선택하다,쓰다,좋다",가격
"좋다,좋다",향기
"들다,좋다,알다,시키다,번지다,매끈하다,발리다,바르다,좋다",디자인
"쓰다,저렴하다,사다,주문하다,좋다,바르다,바르다,날아가다,하다,바르다,자다,있다,심하다,좋다",가격
"타다,비하다,나쁘다,하다,믿다,며칠되다,이렇다,하다,단언하다,없다,좋다,촉촉하다",감촉
"쓰다,자기하다,맞다,하다,좋다,하다",감촉
"바르다,깔끔하다,고급스럽다,튀다,좋다",디자인
"번질거리다,좋다,적다",용량
"쓰다,모르다,좋다,상큼하다",향기
"예쁘다,좋다,매트하다",디자인
"크다,좋다,같다,이다,좋다,같다,이다,좋다,같다,이다",색상
"좋다,주다,같다,좋다,맞다,주다,주문하다,좋다,쓰다,좋다,하다,세일하다,쿠폰하다,저렴하다,자다",향기
"되다,따근하다,좋다,사다",가격
"쓰다,구매하다,곱다,먹다,적다,빼다,만족하다",용량
"사용하다,하다,되다,바르다,흡수되다,가지다,순하다,지치다,주다,하다",향기
"사다,쓰다,좋다,같다,좋아보이다,유용하다,쓸다,하다,팔다,싸다,사다,쓰다,좋다,재구매하다,팔다",디자인
"좋다,빠르다,고급스럽다,저렴하다,사다,하얘지다,같다",디자인
"구매하다,쓰다,적다,구매하다,만족하다",용량
"하다,적다,빼다,좋다,좋다,사용하다,건조하다,좋다,사용하다,알다,있다,하다",향기
"은은하다,고급스럽다,다르다,비싸다,하다,저렴하다,나다,좋다,같다,쓰다,하다",디자인
"구입하다,하다,들다,하다,많다,좋다",용량
"쓰다,비슷하다,나오다,보다,괜찮다,좋다",향기
"쓰다,나쁘다,하다,괜찮다,찾다,쓰다,좋다,짧다,하다,나다,바르다,되다,하다,나쁘다,중요하다",향기
"들다,좋다",디자인
"화장하다,하다,지나다,뭉치다,하다,바르다,하다,번지다,없다,지우다,좋다,적다,같다,생각하다,적다,같다,괜찮다",용량
"저렴하다,사다,쓰다",가격
"쓰다,좋다,사다,묻히다,쓰다,좋다,많다,쓰다,있다,좋다",용량
"없다,없다,되다,트다,유명하다,트다,좋다,모자라다,신청하다,사용하다,만족하다",감촉
"좋다,사용하다,같다,덥다,사용하다,무겁다,같다,하다",용량
"좋다,저렴하다,구입하다",가격
"빠르다,이쁘다,만족하다,구매하다,괜찮다,쓰다,재구매하다",디자인
"만족스럽다,좋다,좋다,크다,없다,유사하다",색상
"감사하다,선물하다,좋아하다,쓰다,심플하다,들다",디자인
"좋아하다,저렴하다,구매하다,있다,판매되다,동일하다,좋다,부드럽다,좋다,좋다,추천하다",색상
"편리하다,예쁘다",색상
"포장하다,하다,오다,예쁘다",색상
"시도하다,나오다,구매하다,내다,발견하다,구매하다,올리다,희다,안되다,차갑다,독특하다,이쁘다,같다,바르다,좋다,같다",색상
"무겁다,찐득하다,두텁다,화장하다,보다,바르다,시원하다,있다,넣다,바르다,낫다,어둡다",색상
"좋다,저렴하다,구매하다,좋다",향기
"쓰다,만족하다,좋다,작다,빠르다",가격
"상큼하다,알다,같다,듣다,좋다",향기
예쁘다,디자인
"사용하다,아니다,괜찮다,크다,구매하다,작다,까지다",용량
"이쁘다,좋다",향기
"이쁘다,깔끔하다,들다,선물하다,좋아하다",디자인
"받다,저렴하다,사다",가격
"들어가다,그러다,이쁘다,이쁘다,이쁘다,들어가다,그러다,빠르다,좋다",색상
"빠르다,크다,없다,바르다,좋다",용량
"쓰다,끄다,쓰다,작다,그렇다,저렴하다,좋다,같다,있다",용량
"좋다,촉촉하다,진하다,좋다,나누다,쓰다,하다,주다,망설이다",향기
"구입하다,쟁여두다,쓰다,만족하다",용량
"구매하다,망설이다,받다,지르다,싶다,은은하다,좋다,다양하다,다르다,받다,좋다",향기
"바르다,매트하다,시다,자연스럽다,무겁다,무겁다,가볍다,발리다,쫀쫀하다,섞다,쓰다,있다,좋다",감촉
"좋다,깜박하다,흔들다,있다,어둡다,구매하다,어둡다,쓰다,촉촉하다,좋다,나쁘다,들다",향기
